identifier	2019	geometry
SSP_BLDG_004	1	0106000020110F00000100000001030000000100000032000000BD21CC591BF33441A57A5C0E7AAF554143E4A34322F3344140EF83ED79AF554155D8F4A524F33441A35030E279AF5541564AF14725F334418CB72EDF79AF55414C48B1A129F334410A4783CA79AF5541563FA29D29F33441951DD8BC79AF55419912E72B2CF3344132ADB3B079AF5541C9150DFF2DF3344158B7550172AF5541AA39A4102EF334418C8B980172AF554178F29E222EF33441935CA2B871AF554117C860102EF33441C50D5DB871AF5541D717A65F2EF334413906856A70AF55413942E4712EF334410155CA6A70AF554189F437832EF334417CABD12170AF554123CAF9702EF33441B05C8C2170AF5541DA5175CD2EF33441DE53109C6EAF55413A7CB3DF2EF33441A3A2559C6EAF55418C2E07F12EF3344120F95C536EAF55412B04C9DE2EF3344158AA17536EAF55416A456A422FF3344192DB81AF6CAF5541418897951EF33441A3D727706CAF5541418897951EF33441A4D727706CAF55419BFBB0791EF33441AC3FA8E56CAF55411A9707381EF3344101F82FFA6DAF55419F71CEE61DF33441B90541506FAF5541020D27C41DF33441C35832E26FAF55419FE2E8B11DF33441FC09EDE16FAF55414F3095A01DF3344181B3E52A70AF5541B05AD3B21DF334414A022B2B70AF5541E4069B611DF33441EF9C388171AF554183DC5C4F1DF33441264EF38071AF5541352A093E1DF33441AEF7EBC971AF5541975447501DF33441764631CA71AF5541C9000FFF1CF3344117E13E2073AF554169D6D0EC1CF334414C92F91F73AF554117247DDB1CF33441D83BF26873AF5541774EBBED1CF334419C8A376973AF5541ADFA829C1CF33441462545BF74AF55414BD0448A1CF334417AD6FFBE74AF5541FF1DF1781CF334410080F80775AF55415C482F8B1CF33441CDCE3D0875AF5541B92F0C3B1CF33441D6DEBB5976AF55415805CE281CF334411190765976AF554107537A171CF334418C396FA276AF5541677DB8291CF334415B88B4A276AF55414C15C1CE1BF334415F02CE2178AF5541ECEA82BC1BF3344193B3882178AF554158C204A91BF334414E72A07378AF5541B9EC42BB1BF3344111C1E57378AF5541BD21CC591BF33441A57A5C0E7AAF5541
SSP_BLDG_002	1	0106000020110F000001000000010300000001000000050000001B44BF53F9F234414249A88499AF55413E5EE94B0FF3344188828F1099AF5541C2308F2C0AF33441B833228E89AF55419F166534F4F2344170FA3A028AAF55411B44BF53F9F234414249A88499AF5541
SSP_BLDG_010	0	0106000020110F0000010000000103000000010000000500000060B75C345EF334411BB1B9B080AF5541D7CDB4CA5EF33441AA7E7FD881AF5541E8AB23D361F33441E7CCD4BF81AF55417195CB3C61F3344157FF0E9880AF554160B75C345EF334411BB1B9B080AF5541
SSP_BLDG_011	0	0106000020110F00000100000001030000000100000005000000BDA1E05638F33441F17599717DAF5541C35EB1973CF33441C46F35517DAF55411D4621163CF33441844001417CAF5541168950D537F33441AE4665617CAF5541BDA1E05638F33441F17599717DAF5541
SSP_BLDG_003	1	0106000020110F00000100000001030000000100000035000000F8A6AF2830F33441481F153985AF55416FF7020933F3344197E5132085AF5541229452F832F334417FBB5C0185AF5541A01A8BCA37F33441341173D784AF5541F07D3BDB37F33441483B2AF684AF5541CA34F9AC3AF3344188CBA7DD84AF55417BD1489C3AF334416DA1F0BE84AF554144258F153FF334413C370C9884AF554197883F263FF334415261C3B684AF554168169BF441F33441875B5E9E84AF554116B3EAE341F334416F31A77F84AF55414591F06E46F33441127C285884AF554197F4A07F46F3344126A6DF7684AF5541D989065D49F3344133E2F75D84AF55418626564C49F3344122B8403F84AF55415C15FCE34DF33441E940541784AF5541AE78ACF44DF33441006B0B3684AF5541095776CE50F334415A05431D84AF5541BAF3C5BD50F334413FDB8BFE83AF55417CC24D6755F334416AEE03D683AF5541CF25FE7755F334417B18BBF483AF5541DD35464B58F334417C442BDC83AF554190D2953A58F334416A1A74BD83AF5541E9B1B1D45CF33441D13E729583AF5541381562E55CF33441E56829B483AF5541FB1227B05FF334419D94E39B83AF55418144402D5FF33441689B5D9A82AF5541C054613F5FF33441DE29CA9982AF5541310438175FF33441D0AEC74A82AF5541F4F316055FF3344162205B4B82AF5541D7CDB4CA5EF33441AA7E7FD881AF554192308AB75EF334413CB0CAB281AF554160B75C345EF334411BB1B9B080AF554109520DFB5DF334414395FA3F80AF554146622E0D5EF33441BB23673F80AF55413130C6E55DF334413C95E0F17FAF5541F71FA5D35DF33441CD0674F27FAF554124D0B6765DF33441DE3AA13B7FAF55412875595E59F334413332D15A7FAF5541A528916251F3344150E79D977FAF5541A528916251F3344150E79D977FAF5541AFBB3DDB2DF33441769D30A680AF5541A3A38C482EF33441CCC3527F81AF55416EDE6A362EF3344196CFE47F81AF5541F35552642EF33441054E14DB81AF55412C1B74762EF334413B4282DA81AF5541E4CF5BCD2EF3344139D2238782AF55411CFE6E2D2FF33441CC7BFC4583AF55416CDCD6842FF33441E0A19CF383AF55413417B5722FF33441A8AD2EF483AF5541B88E9CA02FF33441212C5E4F84AF5541F053BEB22FF334415420CC4E84AF5541F8A6AF2830F33441481F153985AF5541
SSP_BLDG_012	0	0106000020110F0000010000000103000000010000000500000043E4A34322F3344143EF83ED79AF55413530281622F3344145AC10AD7AAF55414D96751A25F334418D74BB9E7AAF5541564AF14725F334418CB72EDF79AF554143E4A34322F3344143EF83ED79AF5541
SSP_BLDG_005	1	0106000020110F0000010000000103000000010000000E000000335DDF3D5EF3344191A50AFC75AF5541F5CE5DA468F3344157E8C9D375AF55414DF2B57367F334418E82B09871AF5541DE607F6867F33441D72FD37071AF5541A46F31E15EF33441E4DEFFAB70AF5541B180A9575EF33441D5DD999F70AF55419230DD785DF334414407848B70AF554181653A795DF33441BCB9F35470AF55415BE935825DF33441C8BEEF2170AF5541F2823BCD5BF334412899F42170AF55415113D2D15BF3344133C56DD470AF5541D6100D825DF334418A03C9D070AF5541D6100D825DF334418A03C9D070AF5541335DDF3D5EF3344191A50AFC75AF5541
SSP_BLDG_008	0	0106000020110F0000010000000103000000020000000B00000058EBCA3947F3344104F0877C7DAF5541B1E74BC447F33441A7B169A87EAF55416E82BAF65CF33441B473D60A7EAF554119196DC75CF33441139EBFB97DAF5541A8BB698A5CF33441C7DA22BE7DAF5541E17411845CF33441868783FA7DAF5541F06EC0D952F33441122D67427EAF5541023F9F9E52F3344133FFBCDA7DAF5541D34B822848F33441E344252A7EAF5541B9E45FD247F334410976536E7DAF554158EBCA3947F3344104F0877C7DAF5541050000008945CA4248F33441B371FC3C7EAF55418903336C52F334414555B0F17DAF554189A1A28F52F3344193488E447EAF5541D9F5DD6448F33441AED59D907EAF55418945CA4248F33441B371FC3C7EAF5541
SSP_BLDG_007	1	0106000020110F00000500000001030000000100000064000000DCF87C3CD7F234414004EA1E9FAF55410660703BD7F2344115C93FFA9EAF55412B7209D2D6F23441B4428AFC9EAF5541F6CF49CDD6F2344110A8E2EE9EAF5541765EA33BD6F2344130140DF29EAF5541A7006340D6F23441D7AEB4FF9EAF5541E9C8BE4BD4F23441284D02FD9EAF554196B5954FD4F234414CC178D89EAF55416466F2B6D3F23441251D78D79EAF5541228F06B4D3F234415EB44DB19EAF55419550DA21D3F234418DB700B29EAF55412F5CAD0CD3F23441AE71A4799DAF55415151899CD3F23441A523BD789DAF5541D757DD98D3F23441275133549DAF554191022607D3F23441849B1D559DAF5541A68A5DF3D2F2344162F5062F9CAF5541510B3B83D3F23441E3A41F2E9CAF5541D2118F7FD3F2344163D295099CAF554191BCD7EDD2F23441BD1C800A9CAF5541912C39DAD2F23441403369E49AAF55414CC5EC69D3F234411E2682E39AAF5541ACA07A66D3F2344159FCF7BE9AAF55418C7689D4D2F23441F99DE2BF9AAF5541844007BED2F23441B959D09999AF5541477F9E50D3F2344157A7E49899AF55410C1A214DD3F23441A88D5A7499AF55418B303BBBD2F23441341F457599AF55417FFAB8A4D2F23441F3DA324F98AF554146395037D3F234419328474E98AF5541CFF0C533D3F23441D921BD2998AF554186EAECA1D2F234416FA0A72A98AF55417FB46A8BD2F234412F5C950497AF554146F3011ED3F23441CFA9A90397AF55418DC2681AD3F23441B2B91FDF96AF55418AA49E88D2F23441A9210AE096AF55417A6E1C72D2F2344168DDF7B995AF554141ADB304D3F23441092B0CB995AF5541C7B30701D3F234418558829495AF5541815E506FD2F23441E3A26C9595AF55417928CE58D2F23441A35E5A6F94AF55413C6765EBD2F2344140AC6E6E94AF55416416A6E7D2F23441DBF8E44994AF554180180256D2F234411F24CF4A94AF55416B3A0444D2F23441A39CB52493AF55413C2117D2D2F234417D2DD12393AF5541D0E43ECED2F2344181A547FF92AF5541CBDA5F3CD2F23441592C320093AF5541A1A7D31ED2F23441A0BA29DA91AF5541A8F1FAB0D2F2344141BC3ED991AF55410A4D1DADD2F234419E39B5B491AF55412BAE271BD2F2344120E89FB591AF5541787A9BFDD1F234410B71978F90AF55417EC4C28FD2F23441A872AC8E90AF554105BADE8BD2F23441AFFF226A90AF5541FD80EFF9D1F23441879E0D6B90AF55414F4D63DCD1F23441712705458FAF554151978A6ED2F2344111291A448FAF554125419E6AD2F2344110BE901F8FAF5541D453B7D8D1F23441F3547B208FAF554121202BBBD1F23441DADD72FA8DAF5541286A524DD2F234417ADF87F98DAF5541BBE75A49D2F234416B86FED48DAF5541A7267FB7D1F23441580BE9D58DAF5541F4F2F299D1F234413F94E0AF8CAF5541FA3C1A2CD2F23441E495F5AE8CAF5541A8DC1228D2F2344158566C8A8CAF55417DF94696D1F23441C2C1568B8CAF5541CAC5BA78D1F23441A84A4E658BAF5541CC0FE20AD2F234414B4C63648BAF55415561C206D2F23441D333DA3F8BAF554150CC0E75D1F234412878C4408BAF55419D988257D1F234411101BC1A8AAF5541A3E2A9E9D1F23441B402D1198AAF5541284A60E5D1F234419D2D48F589AF5541279FD653D1F234418E2E32F689AF5541746B4A36D1F2344177B729D088AF55417AB571C8D1F2344117B93ECF88AF5541FFBBC5C4D1F2344198E6B4AA88AF5541FD719E32D1F23441F7E49FAB88AF55418B413C13D1F234419E84527387AF5541918B63A5D1F234413F86677287AF55411792B7A1D1F23441C2B3DD4D87AF55411048900FD1F2344120B2C84E87AF55413450F90AD1F23441FE6A1C2187AF55412E4647ACD4F234413C4BF81B87AF5541785073AAD4F2344184D16BF786AF5541035D9375D0F2344136F060FD86AF5541C1CBAF91D0F23441EA6BF63A88AF5541B1BE91C0D0F23441994F8A438AAF554169AEC6CFD0F234419E6A6AF88AAF5541B96A448DD1F2344179EE792493AF5541C176A29DD1F23441CFA4180E94AF5541413CEF9FD1F23441F97BEC2E94AF5541CAF9E902D2F2344155D1D11998AF554113524D0ED2F23441CDF5F30699AF5541DDF7E256D2F234415592F93A9CAF55416132DD92D2F23441217341E39EAF5541CC5D5D98D2F234414A44B61E9FAF5541BB51EB2FD6F234414F61C0249FAF5541DCF87C3CD7F234414004EA1E9FAF5541010300000001000000B40000005D3ABF40EFF334415789966593AF554192E66DAFEEF3344131189A6993AF554164047AF2F0F3344129F6934698AF5541166C4475ECF33441307B015898AF5541F2BE78D8ECF33441EBA34C2D99AF55417A68DB9DE7F334418C7A994199AF55414998899AE7F334415A20EB3399AF5541952B9B08E7F3344125AB213699AF5541C6FBEC0BE7F334415705D04399AF5541ADDB461AE2F334419596015799AF5541780BF516E2F33441623C534999AF5541C99E0685E1F334412EC7894B99AF5541F56E5888E1F334416221385999AF5541DD4EB296DCF334419CB2696C99AF5541AC7E6093DCF334416A58BB5E99AF5541F8117201DCF3344137E3F16099AF554129E2C304DCF33441693DA06E99AF554110C21D13D7F33441A2CED18199AF5541DBF1CB0FD7F334417374237499AF55412885DD7DD6F3344141FF597699AF554158552F81D6F334417059088499AF55414035898FD1F33441ACEA399799AF55410B65378CD1F3344179908B8999AF554157F848FAD0F33441461BC28B99AF55418CC89AFDD0F334417775709999AF554173A8F40BCCF33441B206A2AC99AF55413FD8A208CCF3344181ACF39E99AF55418B6BB476CBF334414E372AA199AF5541BB3B067ACBF334418091D8AE99AF55419F1B6088C6F33441BA220AC299AF5541724B0E85C6F334418DC85BB499AF5541BADE1FF3C5F33441555392B699AF5541EBAE71F6C5F3344185AD40C499AF5541D28ECB04C1F33441C43E72D799AF5541A2BE7901C1F3344194E4C3C999AF5541EE518B6FC0F334415E6FFACB99AF55411A22DD72C0F334418FC9A8D999AF554102023781BBF33441C95ADAEC99AF5541D131E57DBBF3344199002CDF99AF554119C5F6EBBAF33441638B62E199AF55414E9548EFBAF3344198E510EF99AF55413575A2FDB5F33441D27642029AAF554100A550FAB5F33441A01C94F499AF55414D386268B5F334416BA7CAF699AF55418108B46BB5F334419C0179049AAF554165E80D7AB0F33441D892AA179AAF55413418BC76B0F33441A938FC099AAF55417CABCDE4AFF3344172C3320C9AAF5541B17B1FE8AFF33441A51DE1199AAF5541985B79F6AAF33441E3AE122D9AAF5541648B27F3AAF33441B054641F9AAF5541B41E3961AAF334417DDF9A219AAF5541E0EE8A64AAF33441AD39492F9AAF5541C4CEE472A5F33441E8CA7A429AAF554193FE926FA5F33441B870CC349AAF5541DF91A4DDA4F3344183FB02379AAF55411462F6E0A4F33441B455B1449AAF5541F74150EF9FF33441EEE6E2579AAF5541C771FEEB9FF33441C08C344A9AAF55411305105A9FF334418B176B4C9AAF55413FD5615D9FF33441BB71195A9AAF554127B5BB6B9AF33441F5024B6D9AAF5541F6E469689AF33441C6A89C5F9AAF554142787BD699F334419233D3619AAF55417348CDD999F33441C38D816F9AAF5541DE35E21897F334413F39327A9AAF55415A2827E894F33441FE1EB3829AAF55412558D5E494F33441D0C404759AAF554171EBE65294F33441994F3B779AAF5541A2BB385694F33441CAA9E9849AAF55418A9B92648FF33441053B1B989AAF554159CB40618FF33441D7E06C8A9AAF5541A15E52CF8EF33441A36BA38C9AAF5541D62EA4D28EF33441D3C5519A9AAF5541BD0EFEE089F33441105783AD9AAF5541893EACDD89F33441DFFCD49F9AAF5541D5D1BD4B89F33441A7870BA29AAF554105A20F4F89F33441DAE1B9AF9AAF5541E981695D84F334411573EBC29AAF5541BCB1175A84F33441E3183DB59AAF5541044529C883F33441B0A373B79AAF554139157BCB83F33441E1FD21C59AAF55411CF5D4D97EF334411E8F53D89AAF5541EC2483D67EF33441EF34A5CA9AAF554133B894447EF33441BBBFDBCC9AAF55416888E6477EF33441E9198ADA9AAF55414C68405679F3344125ABBBED9AAF55411B98EE5279F33441F5500DE09AAF5541672B00C178F33441BFDB43E29AAF554198FB51C478F33441F235F2EF9AAF554123A5B48973F33441930C3F049BAF5541FFF87DBE73F33441B06370BB9BAF5541E9EBE0566CF33441ACC52AE49BAF55415C99DA3E6CF3344132CC479E9BAF55416B066C2B6CF3344114662CF799AF5541880366556BF33441E0FBF5F799AF55412155949E6BF33441247379A39BAF5541B3318B0467F33441698BA6C99BAF5541AA3178FD66F33441EBD001BC9BAF5541ACA27B6C66F3344162A3B4C09BAF5541B9A28E7366F33441DC5D59CE9BAF55419382BD8161F33441D5B35EF79BAF55418682AA7A61F334415BF9B9E99BAF55418CF3ADE960F33441CFCB6CEE9BAF5541372FBAF060F33441397904FC9BAF5541B2F81EF95BF334416FE8A7179CAF554181565FF45BF33441CC4D000A9CAF554101E5B8625BF33441ECB92A0D9CAF5541328778675BF334419254D21A9CAF55417A35DC6F56F33441F1C975369CAF554145931C6B56F334414C2FCE289CAF5541C12176D955F33441709BF82B9CAF5541F6C335DE55F334411736A0399CAF554104D0D9E150F33441CE109C479CAF5541815E335050F33441F27CC64A9CAF5541BA00F35450F3344195176E589CAF5541FDAE565D4BF33441F88C11749CAF5541C80C97584BF3344152F269669CAF5541499BF0C64AF33441765E94699CAF5541793DB0CB4AF334411AF93B779CAF5541BDEB13D445F33441786EDF929CAF5541884954CF45F33441D4D337859CAF55410CD8AD3D45F33441F83F62889CAF55413D7A6D4245F334419CDA09969CAF55418028D14A40F33441F94FADB19CAF55415086114640F3344159B505A49CAF5541CC146BB43FF33441792130A79CAF554101B72AB93FF334411EBCD7B49CAF554140658EC13AF334417E317BD09CAF55410FC3CEBC3AF33441D796D3C29CAF55418B51282B3AF33441FA02FEC59CAF5541C0F3E72F3AF334419E9DA5D39CAF554104A24B3835F33441FD1249EF9CAF5541CFFF8B3335F334415A78A1E19CAF5541548EE5A134F334417FE4CBE49CAF55418430A5A634F33441217F73F29CAF5541C8DE08AF2FF3344180F4160E9DAF5541933C49AA2FF33441DD596F009DAF554113CBA2182FF33441FEC599039DAF5541446D621D2FF33441A36041119DAF5541871BC6252AF3344102D6E42C9DAF5541567906212AF33441603B3D1F9DAF554190762D1A2AF33441ACC969489CAF5541DCB7C6192AF33441488F5F489CAF55411764C27729F33441DBA83E389CAF5541D307608F29F3344182A767229DAF5541AB38EF9529F334418440B5549DAF554193A2D4C13AF3344158BC29F59CAF55412BFD510561F33441ADF541209CAF55414ED97E5D65F33441E03F37FC9BAF5541172443BA6BF33441F6D86EC79BAF5541B104BCD16BF334417F5DB60B9CAF5541E495AC5A74F33441509CC4DC9BAF5541E9CB262674F33441D4A87D269BAF554169C3F14081F33441A2829DF39AAF5541D78F41218EF334414866A0C19AAF5541708329E394F33441247864A79AAF5541EF6146409FF33441256B287F9AAF55419A285C6FAAF33441DA33BD539AAF5541A73C8B05B6F3344120BBC1269AAF5541A9CCC5F8BAF33441C3078A139AAF5541E7E73F2DC0F334410C0555FF99AF554125CC413CC3F334412C3075F399AF55417A3E1F93C6F3344122637EE699AF5541F802F094D1F3344148EBC2BB99AF5541C07F9F24D5F33441DB86EFAD99AF55415CB74218D8F33441A7F379A299AF5541374A5EDBD9F3344163A3A29B99AF554144D99BA3DCF33441AD8AD59099AF55418DAAB0BFDFF3344132F4C28499AF5541FEAFD388E1F33441E13BD47D99AF554110420C37E4F33441CB266C7399AF55415E810D1DE7F3344189802B6899AF5541CA8B8FE7E8F334417975376199AF55415EEE2310EBF33441B134D65899AF5541808C4319EBF33441900EA77F99AF5541D193A896ECF33441DE67D48099AF55414DEF8695ECF334413682EE5299AF55414B8862F8F1F334413C9E243E99AF55415D3ABF40EFF334415789966593AF55410103000000010000007500000012ED9A0218F3344110219F246DAF55419C91729418F334416ED42C276DAF55414EB2898C19F334417ECA94B169AF5541E72D76E81AF33441CC8613D269AF5541484A91221BF33441FB687CB069AF5541F95211CB0DF334416A007D7168AF5541FC340F48E5F23441C720CF616BAF5541FC340F48E5F23441C720CF616BAF5541B6B392F1E4F234419C52FCEF6BAF55413EC62743E4F23441A0D3B60E6DAF5541103C51B4E3F23441AB4087F96DAF554181694EFAE0F23441B30A8E7571AF55411C0D4484E0F2344184BD670C72AF5541637F5CD3DFF23441E46D96AA72AF554191273A10DFF234414603125973AF5541BB70C9C0DEF23441EB6997BE73AF554156DE12B3DDF2344147CF451775AF55419EEEF5E0DCF234413BA3C92376AF55419CBC5AF9DBF23441AB340B3A77AF5541C4CD5047DAF234415598814379AF5541B372FE8AD9F23441986EC2257AAF55415A0CF680D8F23441F05960657BAF55416FD88CA4D7F234415DA92E6E7CAF55419A61F8BCD6F234416ACF6F7F7DAF5541DF71B93AD5F23441F1C030477FAF55413867FD3AD4F23441CB42F27480AF55411E43C73AD3F234411CD743A381AF55416EC0B891D2F23441C8A4BE6A82AF55410EF9A591D3F23441BA48107782AF5541864705C2D3F234411D40413882AF5541C1385956D3F23441B477123382AF554112FB7B58D4F23441B49E7B0281AF5541F34A82E7D4F23441D7010F0A81AF554173D7CF05D5F23441DF6D4DE680AF55419187C976D4F23441BC0ABADE80AF55419C83C569D5F23441BBFB03C07FAF554182D3CBF8D5F23441DA5E97C77FAF554101601917D6F23441E3CAD5A37FAF55411F101388D5F23441C167429C7FAF55412F0C0F7BD6F23441BF588C7D7EAF5541105C150AD7F23441DDBB1F857EAF55418FE86228D7F23441E5275E617EAF5541AE985C99D6F23441C7C4CA597EAF5541BD94588CD7F23441C2B5143B7DAF55419FE45E1BD8F23441E318A8427DAF55412271AC39D8F23441EC84E61E7DAF55413C21A6AAD7F23441C92153177DAF55415D39D19BD8F234414FAB84F87BAF5541576DF32AD9F234416CD9F6FF7BAF5541D825BC48D9F23441714C2EDC7BAF5541DDF199B9D8F234414B1EBCD47BAF554193D86CA8D9F234411026CEB57AAF55418D0C8F37DAF23441325440BD7AAF554112C55755DAF2344132C777997AAF5541139135C6D9F234410F9905927AAF5541C97708B5DAF23441D4A0177379AF5541C3AB2A44DBF23441F3CE897A79AF55414864F361DBF23441F441C15679AF55414E30D1D2DAF23441D4134F4F79AF5541FF16A4C1DBF23441961B613078AF5541FD4AC650DCF23441B849D33778AF55417E038F6EDCF23441B7BC0A1478AF554188CF6CDFDBF23441968E980C78AF554139B63FCEDCF234415996AAED76AF554133EA615DDDF2344179C41CF576AF5541B8A22A7BDDF234417B3754D176AF5541B96E08ECDCF234415909E2C976AF55419ECB7070DDF23441D201CE2A76AF5541FAF3B9D4DDF234416FDFA4AA75AF5541FED03464DEF23441063EA9B175AF5541584B4680DEF23441C286CA8D75AF5541576ECBF0DDF234412B28C68675AF55415C42DCD1DEF23441DD74266774AF5541591F5761DFF2344173D32A6E74AF5541B699687DDFF23441351C4C4A74AF5541B1BCEDEDDEF234419DBD474374AF55419504B59FDFF23441DF61166073AF554131AB1BE2DFF23441C86ECA2473AF5541570FE56EE0F23441A0E6A42E73AF5541B7EE4E96E0F23441948D720B73AF5541908A8509E0F23441BF15980173AF5541FE22A012E1F234414A99DA1472AF554180EFE536E1F2344190C47FE671AF554185CC60C6E1F23441232384ED71AF5541DE4672E2E1F23441E56BA5C971AF5541DE69F752E1F234414F0DA1C271AF5541DE3D0834E2F23441FE5901A370AF5541E31A83C3E2F2344194B805AA70AF5541389594DFE2F234415401278670AF55413CB81950E2F23441BFA2227F70AF55413D8C2A31E3F234416AEF825F6FAF55413D69A5C0E3F23441014E87666FAF554197E3B6DCE3F23441C396A8426FAF554196063C4DE3F234412C38A43B6FAF554179A4492EE4F23441839F081C6EAF5541F8BCE1C1E4F234411222A5216EAF554168CADCD7E4F234411BB782FD6DAF554185DC1349E4F23441470315F86DAF554112FF52F9E4F2344160D058D66CAF5541F7AADC89E5F23441BC93D7DB6CAF554163B8D79FE5F23441C028B5B76CAF55417D0C4E0FE5F23441676536B26CAF554104278CCAE5F23441FF9D667E6BAF55412A04648AF1F23441A3A935A46AAF55414F57F2A8F1F23441DA4189BE6AAF55413939A99EF2F23441033CB6AC6AAF554113E61A80F2F23441CFA362926AAF55411D2DC210F6F23441FD442E506AAF55414780502FF6F234412FDD816A6AAF55412C620725F7F234415BD7AE586AAF5541060F7906F7F23441243F5B3E6AAF55419CA748C50DF33441A51EF79768AF55419294615D15F33441FACE894D69AF554199A7CAA415F334411035355469AF5541338CB7FD18F334414AFE3DA469AF5541BB63D8FD18F3344191913EA469AF554112ED9A0218F3344110219F246DAF55410103000000010000001F0000005BC9080C29F33441A73E22246BAF554163CC10DB34F33441E5DD793E6CAF5541EE33B1B434F334418CAD27586CAF554114C65CA435F33441D21B8A6E6CAF5541845EBCCA35F33441294CDC546CAF55417A8AA08838F33441EC456A966CAF554105F2406238F33441961518B06CAF55412B84EC5139F33441D7837AC66CAF55419F1C4C7839F334412FB4CCAC6CAF5541231CF9FC43F334410AA449A86DAF55419801B93E4DF334418E869D856EAF55414AD6E2FB5EF33441E627BF2D70AF5541B180A9575EF33441D5DD999F70AF5541B180A9575EF33441D5DD999F70AF5541A46F31E15EF33441E4DEFFAB70AF5541DE607F6867F33441D72FD37071AF55414DF2B57367F334418E82B09871AF5541AB5CFCA16CF3344116E5401072AF5541B308EA866DF33441B235E42472AF5541E540D1B06DF3344128BDD00172AF5541E540D1B06DF3344128BDD00172AF5541DE607F6867F33441D72FD37071AF5541A46F31E15EF33441E4DEFFAB70AF5541C94E72B65FF33441A257271870AF5541B1659FB24FF3344170FC3D996EAF55415D355BA04DF33441AD80B7676EAF55414CE2140443F33441D252066A6DAF5541CBA00BE13AF3344127A879A76CAF554112ABCABB38F334410D312D746CAF554106B5DD3D29F33441A84BC5016BAF55415BC9080C29F33441A73E22246BAF55410103000000010000001A0000002BECE398ECF334419F24DEAF8DAF5541E0A0DDDCEBF334413E659B1B8CAF554149A7686CE9F334413E9BFFDC86AF55412E128690E8F33441EF21C3BB83AF5541D739522AE8F334414C0F594782AF55419140458CE7F33441BDE06D0780AF554123BA1177E6F3344111DF56157CAF55418E104BA0C2F33441E7DB392B7AAF55414CA7B7C4ADF33441ADBA27C679AF5541F887CFBAA6F33441577474EE78AF5541CE416FA2A6F33441B28E0F1479AF554114A0529EADF33441F93B15EA79AF5541601BFF8DC2F33441CFC0884F7AAF5541DD53C1ECE5F33441685D53337CAF55412B9C673AE7F334414341DAF280AF554121871DB0E7F33441C4E0AF9F82AF554127DD4B1BE8F334410829292684AF554162C22BDBE8F33441B4112FE186AF5541DF93A774EBF33441616C00788CAF5541327B602CECF334417B2303038EAF55410E01A087EDF33441B13D9CED90AF5541188D7918EEF33441E67476E890AF554127CB2115EEF33441BF3D67E190AF554127CB2115EEF33441BF3D67E190AF554127CB2115EEF33441BF3D67E190AF55412BECE398ECF334419F24DEAF8DAF5541
